AAPL.date,AAPL.price,AAPL.return,AAPL.growth_rate,AAPL.RV_SquareReturn,AAPL_RV.5min.date,AAPL_RV.5min,AAPL_RV_overnight.5min.date,AAPL_RV_overnight.5min,AAPL_RK.5min.date,AAPL_RK.5min,AAPL_BPV.5min.date,AAPL_BPV.5min
2021-02-04,137.39,2.543165845,2.5757802,6.467692517,2021/2/4,1.224645602,2021/2/4,4.404865413,2021/2/4,0.984379597,2021/2/4,1.339794905
2021-02-05,136.76,-0.459603216,-0.458548657,0.211235117,2021/2/5,0.776858613,2021/2/5,0.779455823,2021/2/5,0.388477051,2021/2/5,0.795835787
2021-02-08,136.91,0.109621087,0.109681193,0.012016783,2021/2/8,0.886190893,2021/2/8,1.213346141,2021/2/8,1.067315638,2021/2/8,0.852595693
2021-02-09,136.01,-0.65953632,-0.657366153,0.434988158,2021/2/9,0.775220609,2021/2/9,0.79659159,2021/2/9,0.498166763,2021/2/9,0.863588083
2021-02-10,135.39,-0.456890994,-0.455848835,0.20874938,2021/2/10,1.64511041,2021/2/10,1.759111031,2021/2/10,1.09993978,2021/2/10,1.624772133
2021-02-11,135.13,-0.192222446,-0.192037817,0.036949469,2021/2/11,0.91639734,2021/2/11,1.069041865,2021/2/11,1.207947783,2021/2/11,0.862402302
2021-02-12,135.37,0.177449215,0.177606749,0.031488224,2021/2/12,0.669703741,2021/2/12,1.06787811,2021/2/12,0.758401183,2021/2/12,0.604095925
2021-02-16,133.19,-1.623508998,-1.610401123,2.635781468,2021/2/16,0.954341405,2021/2/16,0.959794392,2021/2/16,1.296209886,2021/2/16,0.966339443
2021-02-17,130.84,-1.780147754,-1.764396726,3.168926027,2021/2/17,1.248145488,2021/2/17,3.44600253,2021/2/17,1.093892183,2021/2/17,1.28040101
2021-02-18,129.71,-0.867401332,-0.86365026,0.75238507,2021/2/18,1.570387691,2021/2/18,3.084287038,2021/2/18,1.086030716,2021/2/18,1.629894353
2021-02-19,129.87,0.123276077,0.123352093,0.015196991,2021/2/19,1.574911017,2021/2/19,1.711347619,2021/2/19,1.173771548,2021/2/19,1.542659321
2021-02-22,126.0,-3.025204317,-2.97990298,9.15186116,2021/2/22,1.869046919,2021/2/22,3.860853413,2021/2/22,3.695677375,2021/2/22,1.818906232
2021-02-23,125.86,-0.111172885,-0.111111111,0.01235941,2021/2/23,9.415710941,2021/2/23,12.633322,2021/2/23,9.69441079,2021/2/23,9.689935277
2021-02-24,125.35,-0.406035349,-0.40521214,0.164864705,2021/2/24,3.33054309,2021/2/24,3.857114034,2021/2/24,1.523502825,2021/2/24,3.409436643
2021-02-25,120.99,-3.540192705,-3.47826087,12.53296439,2021/2/25,4.836763127,2021/2/25,5.159414674,2021/2/25,4.795672895,2021/2/25,5.024215162
2021-02-26,121.26,0.222910309,0.223158939,0.049689006,2021/2/26,10.27630944,2021/2/26,12.00226337,2021/2/26,6.5950831,2021/2/26,9.460221234
2021-03-01,127.79,5.245129098,5.385122876,27.51137925,2021/3/1,2.051843167,2021/3/1,6.249426209,2021/3/1,3.993297035,2021/3/1,1.61627795
2021-03-02,125.12,-2.111501482,-2.089365365,4.45843851,2021/3/2,1.996962463,2021/3/2,2.223738392,2021/3/2,1.125160452,2021/3/2,1.883298638
2021-03-03,122.06,-2.476054968,-2.445652174,6.130848205,2021/3/3,3.017035178,2021/3/3,3.095504318,2021/3/3,3.455171691,2021/3/3,2.202762809
2021-03-04,120.13,-1.593823738,-1.581189579,2.540274109,2021/3/4,8.598552415,2021/3/4,8.671844424,2021/3/4,6.575298444,2021/3/4,8.591773107
2021-03-05,121.42,1.068111997,1.073836677,1.140863238,2021/3/5,5.311572104,2021/3/5,5.832286726,2021/3/5,3.126301393,2021/3/5,4.961081646
2021-03-08,116.36,-4.256677608,-4.16735299,18.11930425,2021/3/8,3.026376378,2021/3/8,3.164242201,2021/3/8,1.301583882,2021/3/8,2.743413557
2021-03-09,121.09,3.984523714,4.06497078,15.87642923,2021/3/9,2.381767858,2021/3/9,7.452681657,2021/3/9,2.107111239,2021/3/9,2.434052273
2021-03-10,119.98,-0.920900854,-0.916673549,0.848058383,2021/3/10,2.293803433,2021/3/10,2.431396648,2021/3/10,0.821949584,2021/3/10,2.207757418
2021-03-11,121.96,1.63680599,1.650275046,2.679133847,2021/3/11,1.617663485,2021/3/11,5.317032288,2021/3/11,1.088648482,2021/3/11,1.21429708
2021-03-12,121.03,-0.765467337,-0.762545097,0.585940244,2021/3/12,1.344896949,2021/3/12,3.023644527,2021/3/12,0.760369995,2021/3/12,1.094119705
2021-03-15,123.99,2.416246844,2.445674626,5.838248812,2021/3/15,2.103443645,2021/3/15,2.191655862,2021/3/15,3.569379242,2021/3/15,2.198882093
2021-03-16,125.57,1.266245481,1.274296314,1.603377618,2021/3/16,1.992799506,2021/3/16,3.890787838,2021/3/16,1.028860393,2021/3/16,1.695407845
2021-03-17,124.76,-0.647148026,-0.645058533,0.418800568,2021/3/17,2.49808545,2021/3/17,3.942276386,2021/3/17,3.492283505,2021/3/17,2.705367059
2021-03-18,120.53,-3.449320714,-3.390509779,11.89781339,2021/3/18,1.381851788,2021/3/18,3.762019687,2021/3/18,1.138445609,2021/3/18,1.399279878
2021-03-19,119.99,-0.449027862,-0.44802124,0.201626021,2021/3/19,1.838304208,2021/3/19,2.112945457,2021/3/19,0.820443675,2021/3/19,1.452353189
2021-03-22,123.39,2.794166493,2.833569464,7.807366393,2021/3/22,0.922262886,2021/3/22,0.993196636,2021/3/22,1.290861139,2021/3/22,0.96035501
2021-03-23,122.54,-0.691256361,-0.68887268,0.477835357,2021/3/23,1.790461282,2021/3/23,1.794667596,2021/3/23,0.636992945,2021/3/23,1.498769552
2021-03-24,120.09,-2.019604562,-1.999347152,4.078802589,2021/3/24,1.410357972,2021/3/24,1.451895342,2021/3/24,1.383285776,2021/3/24,1.451026114
2021-03-25,120.59,0.415490044,0.416354401,0.172631977,2021/3/25,2.733732071,2021/3/25,2.907807578,2021/3/25,2.879742324,2021/3/25,2.729808317
2021-03-26,121.21,0.512821637,0.514138817,0.262986031,2021/3/26,2.212895039,2021/3/26,2.240447359,2021/3/26,3.079560525,2021/3/26,2.023025915
2021-03-29,121.39,0.148392443,0.148502599,0.022020317,2021/3/29,1.464679261,2021/3/29,1.595976113,2021/3/29,0.857469736,2021/3/29,1.302868933
2021-03-30,119.9,-1.235044088,-1.227448719,1.525333898,2021/3/30,1.076845336,2021/3/30,2.218275567,2021/3/30,0.650079303,2021/3/30,0.867346309
2021-03-31,122.15,1.859173567,1.876563803,3.456526352,2021/3/31,0.918582392,2021/3/31,3.018185478,2021/3/31,1.619965862,2021/3/31,0.680964128
2021-04-01,123.0,0.693455767,0.695865739,0.480880901,2021/4/1,0.983341409,2021/4/1,2.453332657,2021/4/1,0.280429291,2021/4/1,1.019559359
2021-04-05,125.9,2.330358568,2.357723577,5.430571054,2021/4/5,1.456781326,2021/4/5,1.836218956,2021/4/5,2.450492696,2021/4/5,1.390607768
2021-04-06,126.21,0.245924522,0.246227164,0.060478871,2021/4/6,0.841441726,2021/4/6,1.090591765,2021/4/6,0.69147114,2021/4/6,0.823674039
2021-04-07,127.9,1.330152231,1.339038111,1.769304959,2021/4/7,1.12991675,2021/4/7,1.225699085,2021/4/7,2.075218439,2021/4/7,0.915241543
2021-04-08,130.36,1.905114538,1.923377639,3.629461405,2021/4/8,0.842919577,2021/4/8,1.524133783,2021/4/8,0.216630287,2021/4/8,1.015374704
2021-04-09,133.0,2.004927425,2.025161092,4.01973398,2021/4/9,1.005153455,2021/4/9,1.130110777,2021/4/9,2.083292732,2021/4/9,1.095251301
2021-04-12,131.24,-1.332142013,-1.323308271,1.774602342,2021/4/12,1.438239402,2021/4/12,1.538278223,2021/4/12,0.892523937,2021/4/12,1.532531754
2021-04-13,134.43,2.401590937,2.430661384,5.76763903,2021/4/13,1.501118988,2021/4/13,2.428566221,2021/4/13,1.349022866,2021/4/13,1.292786718
2021-04-14,132.03,-1.801444798,-1.785315778,3.245203358,2021/4/14,1.630143479,2021/4/14,1.773528218,2021/4/14,0.86238986,2021/4/14,1.904657051
2021-04-15,134.5,1.853502955,1.870786942,3.435473204,2021/4/15,1.115237574,2021/4/15,2.989562987,2021/4/15,0.574322386,2021/4/15,1.091839496
2021-04-16,134.16,-0.253108153,-0.252788104,0.064063737,2021/4/16,0.658292905,2021/4/16,0.680437188,2021/4/16,0.188626829,2021/4/16,0.657547654
2021-04-19,134.84,0.505577285,0.506857484,0.255608391,2021/4/19,1.287420742,2021/4/19,1.553303705,2021/4/19,0.433483761,2021/4/19,1.27447353
2021-04-20,133.11,-1.291303631,-1.283002077,1.667465067,2021/4/20,1.846115883,2021/4/20,1.863912116,2021/4/20,2.318192959,2021/4/20,1.851825924
2021-04-21,133.5,0.292562378,0.29299076,0.085592745,2021/4/21,0.957558676,2021/4/21,1.251728461,2021/4/21,0.669975047,2021/4/21,1.107226477
2021-04-22,131.94,-1.175420405,-1.168539326,1.381613127,2021/4/22,1.967005005,2021/4/22,2.086143396,2021/4/22,2.226171111,2021/4/22,1.839506742
2021-04-23,134.32,1.787773897,1.803850235,3.196135508,2021/4/23,0.657057449,2021/4/23,0.684814208,2021/4/23,1.01448442,2021/4/23,0.605848032
2021-04-26,134.72,0.297353772,0.297796307,0.088419266,2021/4/26,0.604991154,2021/4/26,0.74861039,2021/4/26,0.221219051,2021/4/26,0.500326518
2021-04-27,134.39,-0.245252994,-0.244952494,0.060149031,2021/4/27,0.621718795,2021/4/27,0.678005425,2021/4/27,0.172958381,2021/4/27,0.628121915
2021-04-28,133.58,-0.604547126,-0.602723417,0.365477228,2021/4/28,1.336457659,2021/4/28,1.340003381,2021/4/28,0.632696495,2021/4/28,1.011779879
2021-04-29,133.48,-0.074889541,-0.074861506,0.005608443,2021/4/29,4.100546676,2021/4/29,8.650654645,2021/4/29,3.566642184,2021/4/29,3.773326522
2021-04-30,131.46,-1.524903105,-1.513335331,2.325329479,2021/4/30,1.155696581,2021/4/30,2.759980201,2021/4/30,1.008830461,2021/4/30,1.149355842
2021-05-03,132.54,0.818186382,0.821542675,0.669428956,2021/5/3,1.017882433,2021/5/3,1.19219323,2021/5/3,1.136908796,2021/5/3,0.962335402
2021-05-04,127.85,-3.602678492,-3.538554399,12.97929232,2021/5/4,1.835436781,2021/5/4,2.899235282,2021/5/4,2.778291597,2021/5/4,1.602143348
2021-05-05,128.1,0.195350717,0.19554165,0.038161902,2021/5/5,1.104410863,2021/5/5,2.224046996,2021/5/5,0.850642592,2021/5/5,1.196205722
2021-05-06,129.74,1.272123888,1.280249805,1.618299187,2021/5/6,2.133218333,2021/5/6,2.157632406,2021/5/6,1.126598139,2021/5/6,1.946099065
2021-05-07,130.21,0.361608396,0.362262988,0.130760632,2021/5/7,0.907296743,2021/5/7,1.672646155,2021/5/7,0.669026803,2021/5/7,0.900581939
2021-05-10,126.85,-2.61432457,-2.58044697,6.834692955,2021/5/10,0.793976101,2021/5/10,1.183370781,2021/5/10,0.908818223,2021/5/10,0.721205864
2021-05-11,125.91,-0.743792003,-0.741032716,0.553226544,2021/5/11,2.657615512,2021/5/11,9.864212091,2021/5/11,1.788503756,2021/5/11,2.848683946
2021-05-12,122.77,-2.525467982,-2.49384481,6.377988529,2021/5/12,1.773598675,2021/5/12,6.161348266,2021/5/12,0.700392009,2021/5/12,1.831790154
2021-05-13,124.97,1.77610223,1.791968722,3.154539133,2021/5/13,2.173245111,2021/5/13,4.338751639,2021/5/13,1.126510635,2021/5/13,2.158783664
2021-05-14,127.45,1.965042232,1.984476274,3.861390975,2021/5/14,1.140668093,2021/5/14,2.21163704,2021/5/14,0.418175375,2021/5/14,1.104705166
2021-05-17,126.27,-0.930165937,-0.925853276,0.865208671,2021/5/17,0.88756678,2021/5/17,1.133123951,2021/5/17,0.438216132,2021/5/17,0.859728208
2021-05-18,124.85,-1.130945472,-1.124574325,1.279037662,2021/5/18,0.827923417,2021/5/18,0.880549271,2021/5/18,0.839040488,2021/5/18,0.597819678
2021-05-19,124.69,-0.128235972,-0.128153785,0.016444464,2021/5/19,1.928359847,2021/5/19,3.785772758,2021/5/19,0.208208571,2021/5/19,1.966340546
2021-05-20,127.31,2.079440007,2.101211003,4.324070741,2021/5/20,0.703756746,2021/5/20,0.890500823,2021/5/20,0.817088293,2021/5/20,0.565176258
2021-05-21,125.43,-1.487722304,-1.476710392,2.213317653,2021/5/21,1.092993121,2021/5/21,1.272145929,2021/5/21,0.987945627,2021/5/21,0.903667436
2021-05-24,127.1,1.322634416,1.331419915,1.749361798,2021/5/24,0.471601671,2021/5/24,0.684439482,2021/5/24,0.910724492,2021/5/24,0.505387766
2021-05-25,126.9,-0.157480348,-0.157356412,0.02480006,2021/5/25,0.68318344,2021/5/25,1.020198965,2021/5/25,0.605783345,2021/5/25,0.523596372
2021-05-26,126.85,-0.039408868,-0.039401103,0.001553059,2021/5/26,0.296175373,2021/5/26,0.296734121,2021/5/26,0.065905578,2021/5/26,0.248012819
2021-05-27,125.28,-1.24540538,-1.237682302,1.551034561,2021/5/27,0.670479551,2021/5/27,0.820272555,2021/5/27,0.929999446,2021/5/27,0.556767031
2021-05-28,124.61,-0.536237229,-0.534802043,0.287550366,2021/5/28,0.715996726,2021/5/28,0.769456628,2021/5/28,0.51476307,2021/5/28,0.795769017
2021-06-01,124.28,-0.265177543,-0.264826258,0.070319129,2021/6/1,0.635481636,2021/6/1,0.771253296,2021/6/1,0.273194683,2021/6/1,0.598216689
2021-06-02,125.06,0.625653761,0.627615063,0.391442629,2021/6/2,0.62731709,2021/6/2,0.627381829,2021/6/2,0.813496612,2021/6/2,0.604696028
2021-06-03,123.54,-1.222863187,-1.2154166,1.495394374,2021/6/3,0.898476002,2021/6/3,1.006310225,2021/6/3,0.410990571,2021/6/3,0.739024362
2021-06-04,125.89,1.884351951,1.902217905,3.550782275,2021/6/4,0.66744507,2021/6/4,0.830588678,2021/6/4,0.707786111,2021/6/4,0.63857463
2021-06-07,125.9,0.007943127,0.007943443,6.31e-05,2021/6/7,0.537058781,2021/6/7,0.590002452,2021/6/7,0.656960531,2021/6/7,0.424947899
2021-06-08,126.74,0.664980285,0.667196187,0.442198779,2021/6/8,1.552239248,2021/6/8,1.877428195,2021/6/8,0.579123756,2021/6/8,1.529627963
2021-06-09,127.13,0.307244107,0.307716585,0.094398941,2021/6/9,0.584803886,2021/6/9,0.704912013,2021/6/9,0.120592874,2021/6/9,0.545606872
2021-06-10,126.11,-0.805564299,-0.802328325,0.648933841,2021/6/10,0.774801349,2021/6/10,0.780993558,2021/6/10,1.0884515,2021/6/10,0.787128958
2021-06-11,127.35,0.978465946,0.983268575,0.957395607,2021/6/11,0.434539396,2021/6/11,0.520367942,2021/6/11,0.408206968,2021/6/11,0.408486981
2021-06-14,130.48,2.428075689,2.457793483,5.89555155,2021/6/14,1.286579385,2021/6/14,1.422284889,2021/6/14,2.147956728,2021/6/14,1.441504826
2021-06-15,129.64,-0.645858004,-0.643776824,0.417132561,2021/6/15,0.807176687,2021/6/15,1.019606518,2021/6/15,0.240028477,2021/6/15,0.883272114
2021-06-16,130.15,0.392625317,0.3933971,0.154154639,2021/6/16,1.910611041,2021/6/16,2.153128103,2021/6/16,1.90772998,2021/6/16,1.692713519
2021-06-17,131.79,1.252211522,1.260084518,1.568033695,2021/6/17,1.342920989,2021/6/17,1.415434171,2021/6/17,1.803453408,2021/6/17,1.217055862
2021-06-18,130.46,-1.014308029,-1.009181273,1.028820777,2021/6/18,0.9421457,2021/6/18,1.294517403,2021/6/18,0.297693987,2021/6/18,1.020478809
2021-06-21,132.3,1.400540475,1.41039399,1.961513623,2021/6/21,0.96683559,2021/6/21,0.980070694,2021/6/21,1.558345634,2021/6/21,1.051657788
2021-06-22,133.98,1.261846396,1.26984127,1.592256327,2021/6/22,0.56292079,2021/6/22,0.585808231,2021/6/22,0.671989318,2021/6/22,0.432664701
2021-06-23,133.7,-0.209205097,-0.208986416,0.043766773,2021/6/23,0.625478877,2021/6/23,0.647795514,2021/6/23,0.187753462,2021/6/23,0.661518039
2021-06-24,133.41,-0.217139092,-0.216903515,0.047149385,2021/6/24,0.422577458,2021/6/24,0.703090265,2021/6/24,0.341014563,2021/6/24,0.425153891
2021-06-25,133.11,-0.225123913,-0.224870699,0.050680776,2021/6/25,0.328665802,2021/6/25,0.332259511,2021/6/25,0.094924962,2021/6/25,0.265129697
2021-06-28,134.78,1.246796546,1.254601457,1.554501627,2021/6/28,0.462038671,2021/6/28,0.51615042,2021/6/28,0.56684812,2021/6/28,0.452634297
2021-06-29,136.33,1.143459768,1.150022258,1.307500241,2021/6/29,0.466085801,2021/6/29,0.466966323,2021/6/29,0.675445198,2021/6/29,0.431140611
2021-06-30,136.96,0.46104952,0.462113988,0.212566659,2021/6/30,0.663001309,2021/6/30,0.676791397,2021/6/30,0.365778077,2021/6/30,0.723895339
2021-07-01,137.27,0.226087687,0.226343458,0.051115642,2021/7/1,0.62316565,2021/7/1,0.704482372,2021/7/1,0.420795075,2021/7/1,0.722327031
2021-07-02,139.96,1.940687824,1.959641582,3.766269229,2021/7/2,0.471750698,2021/7/2,0.694914125,2021/7/2,0.402311154,2021/7/2,0.529153817
2021-07-06,142.02,1.461122525,1.4718491,2.134879034,2021/7/6,2.525224869,2021/7/6,2.53384424,2021/7/6,3.186346953,2021/7/6,2.37571142
2021-07-07,144.57,1.779592657,1.795521757,3.166950024,2021/7/7,1.57488473,2021/7/7,2.708225792,2021/7/7,1.140218505,2021/7/7,1.675249101
2021-07-08,143.24,-0.924227419,-0.919969565,0.854196322,2021/7/8,3.157423403,2021/7/8,7.554633154,2021/7/8,1.254295072,2021/7/8,3.932777326
2021-07-09,145.11,1.297053037,1.305501257,1.682346582,2021/7/9,0.752379298,2021/7/9,0.87960074,2021/7/9,1.332512379,2021/7/9,0.7677394
2021-07-12,144.5,-0.421256795,-0.420370753,0.177457287,2021/7/12,1.123768264,2021/7/12,1.694075507,2021/7/12,0.292136572,2021/7/12,1.092280249
2021-07-13,145.64,0.785831575,0.788927336,0.617531265,2021/7/13,2.364583894,2021/7/13,2.457586209,2021/7/13,3.567411846,2021/7/13,2.40744904
2021-07-14,149.15,2.381468765,2.410052183,5.67139348,2021/7/14,1.39910525,2021/7/14,4.092718593,2021/7/14,0.320955149,2021/7/14,1.311809128
2021-07-15,148.48,-0.450224192,-0.449212202,0.202701823,2021/7/15,2.306709898,2021/7/15,2.311202132,2021/7/15,0.937446939,2021/7/15,2.155636165
2021-07-16,146.39,-1.417597585,-1.407596983,2.009582914,2021/7/16,1.20699908,2021/7/16,1.208132675,2021/7/16,1.860824655,2021/7/16,1.225707667
2021-07-19,142.45,-2.728323224,-2.691440672,7.443747614,2021/7/19,2.117587695,2021/7/19,5.429483031,2021/7/19,1.644589254,2021/7/19,2.467927922
2021-07-20,146.15,2.564243061,2.597402597,6.575342478,2021/7/20,1.140944962,2021/7/20,1.650011967,2021/7/20,2.214836217,2021/7/20,1.17372731
2021-07-21,145.4,-0.514492646,-0.513171399,0.264702683,2021/7/21,0.832977668,2021/7/21,1.013708137,2021/7/21,0.190997089,2021/7/21,0.932781359
2021-07-22,146.8,0.958255108,0.962861073,0.918252852,2021/7/22,0.885421163,2021/7/22,1.017807227,2021/7/22,1.143373632,2021/7/22,0.852767064
2021-07-23,148.56,1.191780086,1.198910082,1.420339774,2021/7/23,0.373549307,2021/7/23,0.612928923,2021/7/23,0.202496431,2021/7/23,0.430376836
2021-07-26,148.99,0.289027255,0.289445342,0.083536754,2021/7/26,0.994372417,2021/7/26,1.032552835,2021/7/26,1.133753627,2021/7/26,0.91900817
2021-07-27,146.77,-1.501245398,-1.490032888,2.253737744,2021/7/27,1.527769099,2021/7/27,1.537894943,2021/7/27,1.650399556,2021/7/27,1.124918349
2021-07-28,144.98,-1.227093375,-1.219595285,1.505758151,2021/7/28,3.332864349,2021/7/28,5.085059468,2021/7/28,5.577117698,2021/7/28,2.425342231
2021-07-29,145.64,0.454202143,0.455235205,0.206299587,2021/7/29,0.442949316,2021/7/29,0.491774425,2021/7/29,0.099538436,2021/7/29,0.269748066
2021-07-30,145.86,0.150943425,0.151057402,0.022783918,2021/7/30,0.763525872,2021/7/30,1.459559368,2021/7/30,0.354444929,2021/7/30,0.671209302
2021-08-02,145.52,-0.233372335,-0.233100233,0.054462647,2021/8/2,0.919963989,2021/8/2,1.023460512,2021/8/2,0.454050322,2021/8/2,0.654156997
2021-08-03,147.36,1.25650383,1.264431006,1.578801874,2021/8/3,1.224026141,2021/8/3,1.266439491,2021/8/3,1.389667137,2021/8/3,1.153703107
2021-08-04,146.95,-0.278617964,-0.278230185,0.07762797,2021/8/4,0.723647422,2021/8/4,0.728255667,2021/8/4,0.385245515,2021/8/4,0.628245805
2021-08-05,147.06,0.07482739,0.074855393,0.005599138,2021/8/5,0.491717308,2021/8/5,0.492134,2021/8/5,0.460182694,2021/8/5,0.519817977
2021-08-06,146.14,-0.627560041,-0.625594995,0.393831604,2021/8/6,0.506690091,2021/8/6,0.761176307,2021/8/6,0.307314033,2021/8/6,0.502645563
2021-08-09,146.09,-0.034219622,-0.034213768,0.001170983,2021/8/9,0.477094011,2021/8/9,0.480089061,2021/8/9,0.038985549,2021/8/9,0.424200914
2021-08-10,145.6,-0.335973438,-0.335409679,0.112878151,2021/8/10,1.11252993,2021/8/10,1.163440365,2021/8/10,1.151676425,2021/8/10,1.131312898
2021-08-11,145.86,0.178412179,0.178571429,0.031830906,2021/8/11,0.585471069,2021/8/11,0.689336956,2021/8/11,0.41697561,2021/8/11,0.54681709
2021-08-12,148.89,2.056052071,2.07733443,4.227350119,2021/8/12,0.709748481,2021/8/12,0.760819417,2021/8/12,1.16842722,2021/8/12,0.736148339
2021-08-13,149.1,0.14094435,0.141043724,0.01986531,2021/8/13,0.510953531,2021/8/13,0.513838995,2021/8/13,0.522851946,2021/8/13,0.556766604
2021-08-16,151.12,1.345700142,1.354795439,1.810908873,2021/8/16,3.115837717,2021/8/16,3.242644508,2021/8/16,5.074689935,2021/8/16,2.275994065
2021-08-17,150.19,-0.617306398,-0.615404976,0.381067188,2021/8/17,1.863202822,2021/8/17,2.212102155,2021/8/17,0.95773342,2021/8/17,1.477845617
2021-08-18,146.36,-2.583181907,-2.550103203,6.672828763,2021/8/18,1.240683119,2021/8/18,1.304860965,2021/8/18,2.187632779,2021/8/18,1.066472693
2021-08-19,146.7,0.2320345,0.232303908,0.053840009,2021/8/19,1.880284748,2021/8/19,2.664032977,2021/8/19,1.832595352,2021/8/19,1.736061594
2021-08-20,148.19,1.010554905,1.015678255,1.021221217,2021/8/20,0.552854255,2021/8/20,0.80602708,2021/8/20,0.595660761,2021/8/20,0.606442867
2021-08-23,149.71,1.020485526,1.025710237,1.041390709,2021/8/23,0.436101003,2021/8/23,0.437239038,2021/8/23,0.828664342,2021/8/23,0.435154083
2021-08-24,149.62,-0.060134302,-0.060116225,0.003616134,2021/8/24,0.60199742,2021/8/24,0.632210837,2021/8/24,0.503354289,2021/8/24,0.381970624
2021-08-25,148.36,-0.845699382,-0.842133405,0.715207445,2021/8/25,0.516594376,2021/8/25,0.534438715,2021/8/25,0.760182909,2021/8/25,0.544845429
2021-08-26,147.54,-0.554242717,-0.552709625,0.307184989,2021/8/26,0.667516996,2021/8/26,0.667925971,2021/8/26,0.29385212,2021/8/26,0.751273719
2021-08-27,148.6,0.715880683,0.718449234,0.512485152,2021/8/27,0.620822574,2021/8/27,0.623764258,2021/8/27,0.272664718,2021/8/27,0.656174806
2021-08-30,153.12,2.996379542,3.041722746,8.97829036,2021/8/30,1.469448255,2021/8/30,1.541711032,2021/8/30,4.14337204,2021/8/30,1.313989577
2021-08-31,151.83,-0.846045381,-0.842476489,0.715792787,2021/8/31,0.851429846,2021/8/31,0.930514845,2021/8/31,0.355401044,2021/8/31,0.653215807
2021-09-01,152.51,0.446869377,0.447869328,0.19969224,2021/9/1,0.64793759,2021/9/1,1.053503137,2021/9/1,0.728344232,2021/9/1,0.613016592
2021-09-02,153.65,0.744712091,0.747491968,0.554596098,2021/9/2,0.590981124,2021/9/2,1.356244635,2021/9/2,0.796362741,2021/9/2,0.595070366
2021-09-03,154.3,0.422147079,0.423039375,0.178208157,2021/9/3,0.61866463,2021/9/3,0.622897669,2021/9/3,0.311806579,2021/9/3,0.379468018
2021-09-07,156.69,1.537057175,1.548930655,2.362544758,2021/9/7,0.940378646,2021/9/7,1.145257773,2021/9/7,1.243685917,2021/9/7,0.980788332
2021-09-08,155.11,-1.013478848,-1.008360457,1.027139375,2021/9/8,0.916080713,2021/9/8,0.950271592,2021/9/8,0.926715818,2021/9/8,0.817572063
2021-09-09,154.07,-0.672749804,-0.670491909,0.452592299,2021/9/9,0.719073205,2021/9/9,0.778945336,2021/9/9,0.475850561,2021/9/9,0.531592806
2021-09-10,148.97,-3.36621012,-3.310183683,11.33137057,2021/9/10,5.084206132,2021/9/10,5.462074056,2021/9/10,9.789588244,2021/9/10,6.242984989
2021-09-13,149.55,0.388584168,0.389340136,0.150997656,2021/9/13,1.595360894,2021/9/13,2.852971114,2021/9/13,0.885987233,2021/9/13,1.486508714
2021-09-14,148.12,-0.960802903,-0.956201939,0.923142219,2021/9/14,1.831235394,2021/9/14,2.123011852,2021/9/14,1.701222686,2021/9/14,1.535652503
2021-09-15,149.03,0.612487192,0.61436673,0.37514056,2021/9/15,1.240984681,2021/9/15,1.321160087,2021/9/15,1.814759059,2021/9/15,1.131280663
2021-09-16,148.79,-0.161171212,-0.161041401,0.02597616,2021/9/16,0.934724819,2021/9/16,1.092079189,2021/9/16,0.866748899,2021/9/16,0.661431303
2021-09-17,146.06,-1.851841965,-1.834800726,3.429318662,2021/9/17,0.828523458,2021/9/17,0.828568631,2021/9/17,0.648006753,2021/9/17,0.934181665
2021-09-20,142.94,-2.15925344,-2.136108449,4.662375418,2021/9/20,1.499582024,2021/9/20,3.802962457,2021/9/20,2.404126771,2021/9/20,1.316523475
2021-09-21,143.43,0.342214951,0.342801175,0.117111073,2021/9/21,1.468099423,2021/9/21,1.944490438,2021/9/21,0.84973251,2021/9/21,0.90330512
2021-09-22,145.85,1.673158501,1.687234191,2.799459369,2021/9/22,0.941819889,2021/9/22,1.396111412,2021/9/22,0.924568659,2021/9/22,0.879412934
2021-09-23,146.83,0.669675866,0.671923209,0.448465766,2021/9/23,0.644210866,2021/9/23,0.921466767,2021/9/23,0.395204345,2021/9/23,0.601194112
2021-09-24,146.92,0.061276598,0.061295376,0.003754821,2021/9/24,0.438201294,2021/9/24,1.078251884,2021/9/24,0.227211541,2021/9/24,0.456201853
2021-09-27,145.37,-1.060600451,-1.054995916,1.124873317,2021/9/27,0.760164655,2021/9/27,1.730311021,2021/9/27,0.887103405,2021/9/27,0.853387416
2021-09-28,141.91,-2.408916259,-2.380133453,5.802877544,2021/9/28,1.660705717,2021/9/28,3.778095802,2021/9/28,1.339728314,2021/9/28,1.109055573
2021-09-29,142.83,0.646205803,0.648298217,0.41758194,2021/9/29,1.450034356,2021/9/29,1.646248647,2021/9/29,1.380787633,2021/9/29,1.344617045
2021-09-30,141.5,-0.935539479,-0.931176924,0.875234117,2021/9/30,1.48489671,2021/9/30,1.82063407,2021/9/30,2.378066011,2021/9/30,1.532705346
2021-10-01,142.65,0.809436058,0.812720848,0.655186731,2021/10/1,1.826894089,2021/10/1,1.895089664,2021/10/1,1.83047046,2021/10/1,1.609264365
2021-10-04,139.14,-2.491345716,-2.460567823,6.206803479,2021/10/4,2.069721768,2021/10/4,2.506822819,2021/10/4,1.918994876,2021/10/4,2.164082
